start	end	text
933695	937218	Mamma mia, ma cos'è questa giornata?
937298	939700	Questa è l'introduzione.
965111	969453	di piano A, c'è il rubino, tutte le terapie vedo, c'è la versione inglese con Y, Y, Z, E, D, D, E, G, V, T, E, G, V. Allora, ripilogando, questo è il punto, andiamo su questo.
993892	1004800	Quindi, sintesi sulle cose che ha fatto il gerarchia e quindi la gerarchia e il problema della cerebritarietà e poi il primordismo.
1019036	1041061	Quindi, praticamente, tutto è capito che è innesco e stata la diararchia, dopo che si è sviluppato tutta la parte sul polimorfismo, e a questo punto, quando si è nascato, quando si è passato il polimorfismo, si è evoluta ancora la faccenda passando alle classa sparte.
1049935	1062785	le classi astratte e poi abbiamo l'interiore, l'ultimo step, che praticamente sono meno per pari.
1062845	1071051	Allora, per quanto riguarda i concetti, sosteniti gli ingredienti per implementare una singola voce.
1071692	1075515	Allora, per quanto riguarda la diarrofia,
1078336	1094565	parliamo di dirarchia e il concetto chiaro è praticamente l'erediterità e quindi quando parliamo di dirarchia parliamo di eredità quindi
1099225	1109289	E' immutile dire parlo in filo, il problema è, se dovete spiegarmi le eredità mi dovete dire in pratica, no, la gerarchia mi dovete parlare ovviamente di eredità, di quello che fa la differenza insomma, no?
1110349	1114791	E poi ovviamente ci sono le regole sintatiche che sono specifiche di ogni singolo linguaggio.
1115411	1122033	La cosa è certa, il concetto di gerarchia ha in sé, esprime il concetto di eredità.
1122854	1128256	In conseguenza ci sono tutte le materie regole per stabilire cosa è ereditabile e cosa non è eredita.
1130703	1140051	Quando parliamo poi di polimorfismo, in questo punto abbiamo bisogna mantenere sempre una situazione di gerarchia e qui a questo punto c'è la novità.
1140071	1151740	In polimorfismo c'è il concetto nudo e crudo che dice che un oggetto può diventare qualcos'altro, però non tutti gli oggetti possono diventare qualcos'altro, evidentemente ci devono essere le condizioni.
1152181	1154042	Quali sono le condizioni che ci devono essere?
1154182	1155283	Ci deve essere una gerarchia.
1159208	1163073	Per quanto riguarda la gerarchia, abbiamo detto che non è sufficiente che ci sia una gerarchia.
1163453	1166457	È necessario che ci siano dei metodi specifici o speciali.
1167598	1173265	Stiamo parlando di metodi o funzioni di Virte.
1174026	1177610	Attenzione, mentre ci parliamo di metodi Virte, stiamo parlando di adici più più.
1178756	1201173	E quindi è chiaro, in cui io vado a implementare il concetto di polimorfismo utilizzando un altro linguaggio, è chiaro che costruisco la diararchia, poi mi chiedo, serve qualcos'altro per implementare il polimorfismo, perché più in più, sì, le funzioni devono essere virtuelle, e dietro la parola virtua c'è il mondo.
1202168	1209171	di cui non vogliamo parlarne, ma semplicemente, e ti vuole vedere qual è il mondo, basta andare lì su CNR per fare l'approfondimento.
1211712	1221776	La classe strata, a questo punto, anche lì, quali sono i tre metodi per poter parlare di classe strata?
1221796	1231340	Le classe strata hanno cosa in pratica, hanno uno scenario, c'è alcuna direzione.
1232683	1256893	esistono delle funzioni virtuali, però a questo punto il nuovo concetto, sempre dal punto di vista del punto di vista delle DCP+, il nuovo concetto sono le funzioni pure, queste sono le funzioni pure, le funzioni pure sintetizzando la virtualità
1266503	1283775	VIRTUAL OCCOLAZIONE significa che sono delle funzioni, cioè sono delle classi dotate di metodi puri, per cui le caratteristiche di non avere colore non fanno niente, va bene?
1284715	1285376	Questa è la regola.
1286691	1292353	Il motivo è un'altra cosa, però una cosa è certa, voglio creare una funzione, c'è una relazione virtuale, ok?
1293353	1308698	L'importante è che ci sia, ci siano delle funzioni pure, attenzione, mi ho detto tutte ci siano, nel momento in cui io ho una scena di questo genere, tutte,
1310930	1334254	pure meccoso molto la plastica è una metodica all'interfaccia di qualsiasi mezzo all'interfaccia tra quelli toni di funzioni di tutte funzionano pure con metodi pure quindi tutte funzioni senza colpo il dubbio che viene e il cosiddetto che ci si pone si va per al capito a quale il senso?
1335054	1336634	perché esistono le grazie estrate no?
1336654	1338955	ci sono metodi che non c'hanno colpo
1340949	1342510	e perchè esistono qualsiasi faccia.
1343210	1344591	Ci sono metodi che non hanno ancora.
1344971	1353355	Quindi, tanto è vero che, quando parliamo di classe estratica, una cosa che non possiamo fare, dicevamo una volta ascolta, a cosa mi servono le classi?
1354156	1355096	Creare oggetti.
1355136	1356237	Creare oggetti.
1356537	1361559	Bene, a questo punto, se sono in presenza di una classe pura, non posso creare oggetti.
1363100	1366802	Allora, è chiaro?
1368843	1373607	Il senso è che io ho delle funzioni che mi raccogliano delle regole.
1375528	1381152	Quelli sono una specie di segna posto, usando il linguaggio borgato.
1384234	1395502	Se vuoi costruire classi con queste caratteristiche, io ti pompo dei vincoli, ti faccio una lengua di cose, di metodi,
1397652	1409741	che non fanno assolutamente niente però servono a te come promemoria per ricordarti di incrementarli ma si può definire la specifica?
1412143	1413323	la specifica di una classe?
1414364	1415725	quale specifica di classe?
1416726	1422990	la specifica di quella classe quando io vado a creare una classe utilizzando una classe astratta
1425009	1426310	Devo usare la sua specifica?
1426330	1428211	E' quello?
1428871	1429291	No.
1429471	1429912	Ok.
1430132	1432713	No, no, no.
1432833	1434034	Immaginare cosa c'è.
1434714	1435375	Quello che puoi dire.
1436215	1439537	Non sei chiaro nella richiesta, hai cercato di capire la richiesta.
1440517	1441938	Non posso dirti, ne sei nel nostro.
1441958	1442198	Ok, ok.
1442218	1447941	Perché non è chiaro quello che puoi dirmi.
1447981	1452484	Resta fermo su questa cosa che stiamo dicendo.
1453685	1454305	Tornando a noi.
1456644	1472511	Grazie astratta significa classe con funzioni pure, questa è la definizione, quindi la risposta esatta è questa, più o meno si sensuale e quindi perché esistono le grazie astratte?
1473631	1475612	Cosa ci posso fare con le grazie astratte?
1476113	1481715	No, prima cosa che abbiamo detto è cosa non posso fare con le grazie astratte, non posso creare oggetti
1483120	1491507	perché questi oggetti, praticamente, se ci riflettiamo un attimo, avrebbero dei metodi che non fanno niente, chiaro?
1491647	1502275	E quindi non ha senso creare un oggetto fisico, reale, con delle cose che non possono essere utilizzate e quindi non servono per creare oggetti.
1504116	1509761	La domanda, a questo punto, è se vi avrete capito se esistono, perché a chi seguono?
1510541	1511382	E la risposta è
1514081	1519945	Sono delle classi astratte con, tipo, facciamo subito un esempio.
1521366	1522406	Mi viene questo.
1524128	1525669	Le figure geometriche, no?
1527410	1527770	Ci siete?
1528110	1528230	Sì.
1529131	1531853	Supponiamo di parlare di figure geometriche piane.
1532633	1537637	Tutte le figure piane geometriche hanno due caratteristiche.
1537697	1542040	Perimetro e superficie.
1542080	1542300	Chiaro?
1544750	1548672	Allora, a questo punto ci metto i due metodi, no?
1551433	1556716	Per quanto riguarda il perimetro, ovviamente, vabbè, metodo perimetro, metodo subversice.
1558937	1563279	Ok, come si calcola il perimetro di una subversice piana?
1564679	1567741	Con la forma dell'occhio.
1567801	1568921	Ma non sai quanti altri sono?
1569241	1570462	Secondo il servo e la forma.
1575526	1582813	Quindi dovessi creare delle altre classi che ereditano poi superficie e perimetro?
1583253	1584815	Non credere veramente.
1584835	1587878	Risposta secca e poi lo studiamo step by step.
1588098	1592842	Domanda come si calcola l'area di una superficie piana?
1592862	1595705	Come si calcola il perimetro di una superficie piana?
1596426	1597747	Risposte a non c'è soluzione.
1602153	1617937	Perché parlare di superficie piana non ha senso, è un concetto estratto, per cui la superficie piana è una classe stratta, una classe stratta che praticamente esprime un concetto, ma è soltanto un concetto teorico.
1618757	1622818	Diciamo che sono delle buone intenzioni, no?
1622858	1626419	L'intenzione di calcolare un perimetro è l'intenzione di calcolare una superficie, chiaro?
1631478	1632219	Perché esistono?
1632859	1634000	Ok, informazione.
1634100	1644648	Tutti quelli che vogliono costruire una classe figura geometrica pro memoria ricordati di inserire perimetro e area.
1646049	1656837	Poi io ti mando la regola, il metodo puro, senza corpo, e tu chiaramente lo erediti e ci metti il coperano.
1656897	1658739	Se hai un triangolo, ci metti la tua regola.
1659301	1666362	se è un quadrato ci metti la tarregola, se è un rombo ci metti la tarregola, quindi praticamente vale il vantaggio.
1666783	1676605	Bene, noi abbiamo un genitore, abbiamo un concetto generico che tiene unite tutte quante le classi specializzate.
1677565	1681005	Se non ci fosse il concetto strato noi avremmo tanti elementi spazi.
1682206	1688187	In questo modo io li raggruppo sfruttando il concetto di classe strata.
1690026	1693167	Quindi crea un albero, chiaro?
1693587	1698829	Il cui genitorio ovviamente scrive concetti totalmente astratti.
1700529	1713373	Astratti significa, non c'è la formula, non posso dire come si calcola l'area di una superficie geometrica, se non mi dici antiratica, è chiaro?
1713713	1716254	Però tutte le superfici hanno un'area
1718523	1719784	Allora a questo punto che faccio?
1720725	1727111	Puro, puro, area, perimetro, derivo e specializzo.
1728652	1735959	Punto di forte, vantaggio, a questo punto io ho una gerarchia di oggetti, tutti collegati che fanno capo di un'unica classe.
1737881	1739482	E' un modo di radialare ovviamente.
1740543	1740964	Ci siete?
1742485	1744587	Quindi il concetto è questo, non è tanto
1745526	1754834	quando vi dicono l'implementazione, una volta questa e l'altra, allora deveva essere la labellina, aver risposto dal punto di vista scolastico.
1755015	1767085	Invece dal punto di vista della progettazione è chiaro che io devo progettare delle classi tipo questa, le classi delle figure geometriche, no?
1768507	1772090	Dovrei progettare la classe per uno, per l'altro, per l'altro, per l'altro,
1773740	1778224	A questo punto, invece di avere tante classi, io ho un capostipite, no?
1779044	1779565	Attenzione!
1781446	1796498	Nel momento in cui ho il capostipite, io posso applicare i concetti di Borno Chiesb, e quindi una generica classe può diventare in qualunque momento qualunque altra classe, quindi invece di dichiarare di volta in volta tutto quello di cui ho bisogno,
1798237	1802741	Dichiaro quello del padre è anche il concetto del primordismo.
1803501	1803881	E' chiaro?
1805703	1809205	Ecco perché il discorso non è tanto, la definizia è stata lì.
1809946	1812628	Il problema è capire il senso delle cose, no?
1812848	1816671	E capire quando applicare il concetto.
1817372	1818212	E questo è un esempio.
1818893	1819753	Quali sono i vantaggi?
1821495	1826639	Invece di avere una classe generica, ho già una teoria, uso una classe generica,
1828826	1836991	crea un main, voglio specializzarlo, faccio un new, faccio una dichiarazione e poi faccio il new e poi faccio una chiamata.
1837432	1845117	Siamo parlando, attenzione, qui stiamo parlando, qui stiamo parlando già l'interfaccia perché ho detto tutto e zero.
1847478	1855504	Però ci possono anche essere dei metodi tipo, per esempio, possiamo girare un classe di riferimento che ha soltanto alcuni metodi puri, no?
1857519	1871789	Non mi serve per costruire oggetti, però mi serve, a questo punto, per costruire una gerarchia e poi sfruttarla, chiaro?
1872650	1885339	Quindi, se mi fate un esempio sulla gerarchia, se mi fate un esempio sul polimorfismo, la glacia stratta, l'interfaccia, la valutazione è sufficiente?
1885739	1886620	Non si rica a nessuno.
1889191	1890072	ma solamente quella.
1892473	1896175	Cioè, avete fatto una prestazione da scolastico.
1897395	1898476	Conoscete la definizione.
1900137	1909301	Il problema è, se mi fate un esempio articolato in cui tirate dentro tutto e mi ne spiegate, la valutazione chiaramente cambia.
1909321	1910102	Quello dimostra
1912325	1916186	che avete capito il concetto, lo sapete usare altrimenti ti resta un frattempo di te definiziarlo.
1917286	1924008	Continui a programmare sempre in un stesso modo e non scottimare tutti gli elementi che hai a disposizione del tipo.
1924789	1939053	Ok, adesso ti ho detto puoi generalizzare, specializzare, lavorare col pago generico e usare quello che ti serve, quindi ragione, rifletto, uso quello che mi serve oppure uso 50 oggetti
1940845	1944487	e poi mi afforgo e vedrò la mia applicazione alla bisogna del 51 etimo che non ho previsto.
1945948	1956073	Allora io progetto tutto l'albero, c'è tutto dentro, quindi praticamente dice ok, ma anche a uno lo aggancio, chiaro?
1956153	1964118	Cioè, dovete andare oltre queste cose, sennò fate le cose, vedete gente?
1964338	1968020	Quello del coso, non ho detto, quello della banca, no?
1969278	1994528	ha detto guarda per non perdere il collegamento con me per evitando di così di parlare con l'altro operatore vada sul telefono entri nell'app e agiti lo smart comparirà un messaggio con il numero da chiamare l'ho fatto non è successo niente
1996815	2008221	con tutte le scegherate che ho fatto io potevo diventare un barlang perché avevo fatto cinquantina d'esprizzo per tutti che ero... cazzo!
2008381	2013883	e se c'aveva voglia di esprizzo, no?
2014724	2022308	si saluta tutte le tasse, stai fermi lui non deve assorbire è vero
2026747	2050994	ma a te che ci sono gli operagli quindi è una te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te la te
2051866	2053807	Peggio ancora!
2053967	2057147	E dice pure che è un'accusa!
2057727	2059588	E quindi chiaramente, tu ne hai anche?
2060068	2060528	No, ne ho anch'io!
2060828	2061348	E certo!
2062129	2062929	E in palestra?
2063929	2064389	Quando?
2064629	2065609	Quando hai fatto il corso!
2066050	2073151	E tu dici, faccio il corso di sicurezza?
2074672	2075992	E no, cioè di formazione!
2076632	2077312	Deformazione?
2077572	2077953	Sì!
2078053	2078853	Deformazione?
2079213	2079493	Sì, sì!
2080217	2084661	Fattici un video con il sommesso.
2084701	2086323	Allora, noi ci siete?
2086363	2093850	Quindi, il discorso è, vorrei appunto, un po' di creatività combinata anche con l'interazione di GTPT.
2095031	2096192	L'obiettivo non è tanto.
2096412	2097353	I concetti sono quelli.
2097433	2100135	Cioè, questa è la prima posizione, c'è te?
2100976	2104860	Il discorso è, questi sono gli strumenti fondamentali.
2106733	2110456	che si vuoti in volta dovreste andare ovviamente ad utilizzare.
2110476	2114098	Il problema è riconoscere il contesto e applicare lo strumento giusto.
2116340	2125767	E' chiaro che l'alternativa è in pratica svogliere il compito, però farlo sempre appunto con le basi.
2125847	2133793	Creo una classe banale, ricordo degli oggetti banali non tenendo conto poi di quello che sarà lo sviluppo.
2134813	2135594	Per voi l'applicazione
2136764	2142127	E' qualcosa che io vi chiedo di fare, voi la fate, ma non ha prospettiva, non ha futuro.
2142147	2143948	Prospettiva e futuro che significa?
2144248	2151052	Voi non tenete conto del fatto che l'applicazione, quella vera, è viva, cambia.
2151072	2162458	Non forse altro che se voglio fare delle aggiunte per migliorarla, l'applicazione cambia, ma anche quando non funziona, come vorremmo che funzionasse, cambia.
2163959	2164319	E' chiaro?
2164969	2171694	Quindi, è chiaro, le vostre applicazioni non hanno il futuro, nascono e muoiono nel momento in cui me le consegnate.
2173375	2187266	Allora, a questo punto il discorso è, cominciamo ad immaginare questa, un'applicazione, e quelle possono essere le conseguenze con cui, dici, ok, questa applicazione come potrebbe essere migliorata?
2188247	2193431	Posso sfruttare il concetto di eredità, posso sfruttare il concetto di borinofismo, posso...
2194258	2195839	di sfruttare il concetto di interfaccia.
2196320	2215016	Aggiungo il concetto di interfaccia, anzi risolvere tanti altri problemi, il concetto di interfaccia, e quindi va metabolizzato, non riprodotto, mi dà la definizione, mi dà la risposta, risposta esatta per gli insetti, per gli organi, no.
2217498	2219020	Lo so dove andrà, ma sì, ce l'ha leggera?
2221989	2235076	Il discorso dell'interfaccia in java è molto importante, ed è praticamente il capire di senso, avere almeno un'idea di senso, perché poi, a momenti in cui cambierete linguaggio, non si è molto rubabile pure, non è chiaro che vi ritroverete con questo concetto.
2235316	2236137	Cosa ricorderete?
2236277	2237177	Ah, sì, su tutti i puri?
2240059	2244761	Andiamo a vedere quali erano le sintasse del java per fare interfaccia nel modo di puri?
2246762	2249664	No, è il pararo, ma non lo sai fare.
2252684	2255125	E quindi il discorso è inventarsi, crearsi delle situazioni.
2255185	2258086	Crearsi delle situazioni non è facile.
2260427	2275912	Vi dicevo una cosa che avevo intenzione di proporvi, questo studio diverso, questa reazione un po' diversa del tipo, ok, intendevi di non c'è il GPT, chiedete a lui di proporvi un problema in cui
2281047	2287091	si ha l'intenzione di utilizzare, di sfruttare o di applicare il concetto di ereditarità per morfismo e per pace.
2288171	2307903	Ci sono due formule, due possibili richieste, una è quella di dire ok va bene, in formato testuale tipo esercizi, completate chiaramente e quindi sviluppate voi il codice, l'altro
2309184	2335477	e questo è più didattico, lo potete fare la prima volta con la prima richiesta chiedete un problema e chiedeteli anche la soluzione in questo caso lo studio sarà sul testo ma anche sul codice e quindi vedere quali sono le parti di implementazione attenzione anche qui nella richiesta dovete anche aggiungere un'altra cosa del tipo non me lo dare troppo difficile
2336556	2343560	perché sennò poi il codice esplode e io perdo il filo del discorso degli esempi prima a difficoltà crescente.
2344661	2353606	Questo è il metodo di studio che vi propongo, dando per scontato che i concetti li abbiate, è chiaro?
2355807	2357088	Quindi la crescita
2358377	2375346	io la voglio vedere e voi la vedrete soltanto quando cominciarete ad usare queste cose che per poterlo usare dovete creare quante più situazioni possibili non dovete ricordare l'esempio, la regola, che è facile ma le situazioni
2376630	2380917	in cui applicare questi concetti.
2382099	2389510	Questo è il suggerimento su come studiare anche questi argomenti e se quello che vuole che facesse non vediamo.
2394623	2410169	perché questa era la richiesta nella mia testa, detto che mi fermo, fatelo subito e lavorate in gruppo e confrontatevi, quindi cercate una soluzione, non da soli ma tra di voi, questa era l'idea.
2414028	2415929	il budget era un creore.
2415949	2425891	Adesso volevo spostare la pensione, però per il momento è tostissimo, e anche lì tutto è relativo, no?
2427352	2433774	Il budget è una versione minchiona, e poi ovviamente vi dico perché lo considero tosto.
2436014	2441216	In poi ci siete, di fatto noi abbiamo attraverso i concetti della programmazione degli oggetti, infatti,
2448024	2460769	Ci sono ovviamente dei profondimenti, dei profondimenti sempre nella programmazione degli oggetti, del tipo.
2462050	2470794	C'è il paragrafo capitolo dell'overload degli operatori, quello che faremo, e anche lì la cosa è interessante.
2471194	2473395	Però diciamo si può vivere anche senza overload.
2476389	2479970	i concetti fondamentali sono la vera chitarità e il polimorfismo.
2481991	2485091	Questo è un altro argomento che dobbiamo andare a toccare.
2485392	2490613	I template sono una cosa della serie.
2492714	2497635	È vero che se non c'era guardare la libreria standard, li vedrete la luce perché
2498354	2505318	darete l'appiegazione a certe operazioni sintattiche che compiete, compite, compite.
2506599	2509461	Cioè, se in carta della lingua c'è il dentista, vedi?
2509641	2526812	E quindi, capisci che il discorso dei template sono molto interessanti perché c'è un obiettivo di sintopo della programmazione, cioè,
2528383	2529883	la programmazione più generica.
2530403	2534264	L'obiettivo è avere dei programmi generici che si specializzano.
2536525	2538545	E quindi l'obiettivo è specializzare poi, no?
2539785	2546026	Però, generico significa uno scheletro, dopodiché erodicamente abbia avuto tutto quello che manca.
